Longitude,Latitude
-63.52832143,-64.75178356
-63.52805735,-64.75185491
-63.52733578,-64.75191235
-63.52674533,-64.75199522
-63.5263935,-64.75196208
-63.52614507,-64.7519166
-63.52569423,-64.75183543
-63.52546656,-64.75180908
-63.52482529,-64.75182718
-63.52420513,-64.75196012
-63.52353686,-64.75213923
-63.5229237,-64.75230554
-63.52253087,-64.75237648
-63.52184834,-64.75242993
-63.5216002,-64.75246544
-63.52115647,-64.75244462
-63.5210622,-64.75243928
-63.52044123,-64.75235132
-63.51951024,-64.75235191
-63.5191174,-64.75242284
-63.51877976,-64.75250306
-63.51847657,-64.75257344
-63.51736236,-64.75277783
-63.51686591,-64.75280464
-63.5162868,-64.75285801
-63.51596034,-64.75284986
-63.51486076,-64.7526159
-63.51474804,-64.75259191
-63.51463323,-64.7526288
-63.51448626,-64.752676
-63.51429597,-64.75283172
-63.51428221,-64.7528435
-63.51442115,-64.75315265
-63.51448899,-64.75351535
-63.51383334,-64.75407726
-63.51383424,-64.75435704
-63.51350914,-64.75477593
-63.5135105,-64.75519806
-63.51364253,-64.75550574
-63.51285841,-64.75617768
-63.51296069,-64.75652809
-63.51299089,-64.75662526
-63.51315443,-64.75671892
-63.51338476,-64.75684886
-63.51391299,-64.75738063
-63.51385346,-64.75745871
-63.51347716,-64.75769994
-63.51329115,-64.75777073
-63.51304337,-64.75793875
-63.51271318,-64.75822167
-63.51217576,-64.75841636
-63.51203116,-64.75849597
-63.5119281,-64.75862856
-63.51182561,-64.75893785
-63.51156418,-64.75916183
-63.51151832,-64.75920113
-63.51147732,-64.75932485
-63.51152125,-64.75940041
-63.51158135,-64.7595015
-63.51157962,-64.75968508
-63.51110068,-64.76021106
-63.51084612,-64.76042914
-63.51084384,-64.76043602
-63.51071169,-64.76082731
-63.51105263,-64.76102247
-63.51129912,-64.76116321
-63.51145568,-64.7612235
-63.51208654,-64.76147053
-63.51281162,-64.76169345
-63.51307441,-64.76188915
-63.51313907,-64.76197403
-63.51307256,-64.76203101
-63.51328906,-64.76213347
-63.51359769,-64.76228251
-63.51491402,-64.76256251
-63.51504289,-64.76258992
-63.51610854,-64.76285827
-63.51681515,-64.76303553
-63.51760453,-64.76320341
-63.51819394,-64.76339989
-63.51858797,-64.76362347
-63.51931039,-64.76370598
-63.51996813,-64.76370605
-63.52134452,-64.76336844
-63.52232603,-64.76322889
